pr_id,title,html_url,repo,agent,status,topic_id,topic_name,aidev_task_type,outcome,outcome_reason,optimization_layer,perf_focus,inefficiency_antipattern,evidence_type,detection_method,reproducibility,material_reproducibility,regression_handling,boundary_tag,boundary_type,topic_difficulty,blocking,confidence,primary_concern,review_comment_bucket,review_dimensions,performance_evidence_in_review,antipattern_addressed,antipattern_in_fix,changes,file_count,commit_count,additions,deletions,review_count,review_comment_count,pr_comment_count,comment_total,linked_issue_count,has_linked_issue,lifespan_hours,fast_merge,has_revert,body_has_repro_steps,body_has_benchmark_table,body_has_numeric_perf_claim,has_formal_review,has_review_or_comment_text,evidence_gap,regression_detail,reproducibility_notes,performance_claim,notes,merge_reason_group,close_reason_group
2858986352,Refactor: Implement automatic file watching,https://github.com/onlook-dev/onlook/pull/1419,onlook-dev/onlook,Devin,closed,,,refactor,closed,stale_inactivity,application_control_flow,automatic_file_watching|glob_pattern|chokidar_optimization,none,narrative,unknown,insufficient,insufficient,reject_close,process,process,low,False,medium,stale_inactivity,no_review_text,,False,none,none,37,6,1,22,15,0,0,2,2,0,False,208.97,False,False,False,False,False,False,True,narrative_only_no_benchmark,PR closed without merge after 9 days of inactivity; no regression identified or fix attempted.,No performance metrics or benchmarks provided; only narrative claim of improved efficiency.,Improve performance of file watching by using Chokidar's native glob patterns instead of manual addFileToWatcher calls.,"Devin refactored file watching to glob patterns; no reviews, auto-closed after ~9 days of inactivity, no performance evidence.",other,stale_or_inactivity
2859112713,fix: improve tags API error handling and model performance,https://github.com/different-ai/note-companion/pull/325,different-ai/note-companion,Devin,closed,,-1,fix,closed,closed_quickly_no_review,application_service,model_performance|cpu_usage_reduction,none,narrative,unknown,insufficient,insufficient,reject_close,process,process,low,False,medium,unknown,no_review_text,,False,none,none,148,4,3,107,41,0,0,2,2,0,False,0.1533,False,False,False,False,False,False,True,narrative_only_no_benchmark,PR closed without merge after brief period; no fix cycle.,"No benchmark, profiling, or before/after metrics; no repro steps beyond generic testing steps.",Improved model configuration reduces CPU usage; tags API error handling enhanced.,Devin PR with mixed commits (refresh feature + tags API) closed in 9m by aexshafii; no review or performance evidence.,without_formal_review,closed_without_meaningful_review
2859989652,Update SFTP status callback to output once per second,https://github.com/wolfSSL/wolfssh/pull/779,wolfSSL/wolfssh,Devin,merged,3,3,perf,merged,merged_after_review_fix,application_control_flow,status_update_rate_limit|output_throttling|sftp_client_performance,repeated_io,narrative,code_reading,insufficient,insufficient,fix_in_pr,technical_stack,technical_stack,low,True,high,coding_standard_variable_declaration_placement,coding_style_or_standard,coding_standard|perf_evidence,False,repeated_io,none,27,1,8,20,7,2,1,5,6,0,False,205.35,False,False,False,False,False,True,True,narrative_only_for_rate_limit,"After CHANGES_REQUESTED, Devin moved the elapsedTime declaration to the function top and addressed other minor issues; the PR was approved and merged.","No benchmark or before/after timing data; the maintainer anecdotally reported a performance bottleneck, but no quantitative evidence was provided in the PR.",Reduce status output frequency to once per second to mitigate performance bottleneck on high-bandwidth connections.,"Devin added rate-limiting to SFTP status callback; JacobBarthelmeh requested variable declaration at top of scope per wolfSSL standard, then approved after fixes; merged with anecdotal high-bandwidth performance bottleneck evidence.",after_review_iteration,other
2864511051,"source-open-exchange-rates: Remove stream_state interpolation, update CDK",https://github.com/airbytehq/airbyte/pull/54165,airbytehq/airbyte,Devin,closed,,3,chore,closed,stale_after_approval,application_service,concurrent_stream_support|stream_state_removal|connector_refactor,none,narrative,unknown,unknown,unknown,not_applicable,technical_stack,technical_stack,low,False,medium,none,no_review_text,,False,none,none,9642,196,8,5156,4486,1,0,2,2,0,False,143.758,False,False,False,False,False,True,True,narrative_only_no_benchmark,PR closed without merge; no regression fix cycle.,"No performance claim was quantified; the change is a structural refactor to remove a deprecated feature, so performance reproducibility is not relevant.","Enable concurrent stream execution by removing deprecated stream_state interpolation, replacing it with stream_interval.",Devin updated source-open-exchange-rates to remove stream_state interpolation and update CDK; pnilan approved with empty review body but PR was closed without merge after ~6 days.,other,stale_or_inactivity
2876006908,Improve list and collection materializers performance,https://github.com/zenml-io/zenml/pull/3375,zenml-io/zenml,Claude_Code,closed,-1,-1,feat,closed,rejected_design_approach,application_service,batch_compression|chunking|type_grouping,none,narrative,code_reading,insufficient,insufficient,reject_close,technical_stack,technical_stack,medium,True,high,design_bypasses_materializer_abstraction,design_or_approach,design_or_approach|correctness,False,none_identified_in_review,bypass_materializer_abstraction,1054,6,7,825,229,1,1,1,2,1,True,1319.83,False,False,False,False,True,True,True,design_implementation_instead_of_perf_evidence,"After CHANGES_REQUESTED, the PR was converted to draft and then closed after ~55 days without any further commits or alternative approach.","No benchmark or performance numbers provided; only narrative claims of I/O reduction (e.g., 1000+ to 10-20 file operations).","Batch compression reduces I/O operations from 1000+ to 10-20 per collection, improving performance especially on cloud storage backends.",Agent implemented batch compression with raw pickle instead of using ZenML materializers; maintainer CHANGES_REQUESTED citing bypass of abstraction layer; PR converted to draft and eventually closed without fix.,other,other
2887787232,[DEVIN: Ryan] Optimize create user query to not use interactive transaction,https://github.com/stack-auth/stack-auth/pull/495,stack-auth/stack-auth,Devin,closed,29,29,perf,closed,stale_inactivity_ci_failure,application_service,transaction_optimization|prisma_direct_operations|db_query_overhead,none,narrative,ci_auto,insufficient,insufficient,reject_close,process,process,medium,False,medium,ci_failure,no_review_text,,False,interactive_transaction_overhead_in_user_creation,none,292313,176,30,5125,1586,0,0,4,4,0,False,312.72,False,False,False,False,False,False,True,narrative_only_no_benchmark,PR closed without merge after CI failure and 13 days of inactivity; no fix-in-PR cycle.,"No benchmark, profiling, or before/after metrics; only a narrative claim of efficiency. No human review to demand evidence.",Avoiding interactive transactions improves efficiency and reduces overhead.,"Devin refactored user creation to avoid interactive Prisma transaction; CI failure for stack-backend, no maintainer review, closed after 13 days inactivity.",other,stale_or_inactivity
2889429365,Fix: SeleniumScrapingTool initializes Chrome WebDriver only when needed,https://github.com/crewAIInc/crewAI-tools/pull/230,crewAIInc/crewAI-tools,Devin,closed,,9,fix,closed,closed_inactivity_no_review,application_control_flow,lazy_initialization|memory_optimization|webdriver_lifecycle,none,narrative,unknown,insufficient,insufficient,reject_close,process,process,medium,False,medium,none,no_review_text,,False,eager_resource_allocation (prior behavior; not in taxonomy enum),none,113,3,1,86,27,0,0,3,3,0,False,200.97,False,False,False,False,False,False,True,narrative_only_no_review,PR closed without merge; no fix-in-PR cycle.,"No benchmark, profiling, or reproduction steps for memory/startup improvement.",Lazy initialization avoids unnecessary WebDriver startup and reduces memory leaks.,"Devin lazy init for Chrome WebDriver; no review engagement, closed stale by bot after 8 days.",without_formal_review,stale_or_inactivity
2892658334,Add Memory Bucket Optimizer Tool,https://github.com/wolfSSL/wolfssl-examples/pull/493,wolfSSL/wolfssl-examples,Devin,closed,23,23,feat,closed,incorrect_optimizer_output,application_tool,memory_bucket_optimization|static_memory_allocation|malloc_analysis,none,narrative,code_reading|manual_testing,partial,partial,reject_close,technical_stack,technical_stack,medium,True,high,incorrect_optimization_output,correctness_or_bug,correctness|design_or_approach,True,none,none,7784,34,14,3346,794,2,1,3,4,0,False,229.78,False,False,False,False,False,True,True,narrative_only_optimizer_failure_shown_not_fixed,"After the correctness feedback, Devin added commits to accept wolfSSL directory as argument and added WOLFSSL_NO_MALLOC testing scripts, but the fundamental optimizer bug was not addressed. The bot closed the PR due to inactivity after 7 days.","Maintainer provided a concrete output file showing the missing bucket size, but no formal benchmark or automated reproducer was included in the PR.",Analyze malloc sizes and suggest optimal bucket configurations to minimize wasted memory overhead.,"Devin delivered a memory bucket optimizer but the algorithm missed large allocation sizes, causing potential failures; maintainer demonstrated incorrect output with a concrete example, and the PR was closed after inactivity without a fix.",other,other
2892884286,chore: remove unused imports,https://github.com/OneKeyHQ/app-monorepo/pull/6775,OneKeyHQ/app-monorepo,Devin,closed,7,7,chore,closed,maintainer_closed_no_feedback,build,unused_imports_removal|bundle_size_reduction,none,narrative,unknown,insufficient,insufficient,reject_close,process,process,low,False,medium,none,no_review_text,,False,none,none,45,7,3,8,37,0,0,3,3,0,False,1.18,False,False,False,False,False,False,True,no_perf_evidence,PR closed without merge; no regression occurred since not merged.,No performance claim evidence; change is purely cosmetic.,Reduce bundle size by removing unused imports and dead code.,Devin removed unused imports; no human review or feedback; closed by maintainer after ~1h without comment.,other,other
2895289652,Fix issue 2279: Prevent multiple OtelBatchSpanProcessor threads,https://github.com/crewAIInc/crewAI/pull/2281,crewAIInc/crewAI,Devin,closed,19,19_knowledge_deepseek_crew_cache,fix,closed,stale_inactivity,application_service,singleton_pattern|thread_pool_management|resource_leak_prevention,excessive_thread_creation,narrative,code_reading,insufficient,insufficient,reject_close,process,process,medium,False,high,thread_safety,correctness_or_bug,correctness|design_or_approach,False,excessive_thread_creation,none,202,2,5,141,61,0,0,3,3,0,False,211.47,False,False,False,False,False,False,True,narrative_only_no_benchmark,PR closed after 7+ days of inactivity; no further commits addressing review suggestions.,"No benchmark, profiling, or metric evidence provided; only narrative claim of thread reduction.",Prevent excessive thread creation and memory leaks by ensuring only one OtelBatchSpanProcessor is created.,"Devin implemented Telemetry singleton; joaomdmoura AI review suggested threading and cleanup improvements; no further engagement, closed stale.",other,stale_or_inactivity
2899419096,Fix UI flickering in TradingView component,https://github.com/OneKeyHQ/app-monorepo/pull/6824,OneKeyHQ/app-monorepo,Devin,closed,,2,fix,closed,wrong_component_addressed,frontend_ui,ui_flickering|loading_state_management|settimeout_optimization,none,narrative,unknown,insufficient,insufficient,reject_close,process,process,low,False,medium,wrong_component_addressed,design_or_approach,,False,none,none,202,4,1,113,89,0,0,4,4,0,False,0.322,False,False,False,False,False,False,True,no_performance_evidence_wrong_target,Devin bot closed the PR after realizing the wrong component was targeted.,"No evidence, no benchmark, no repro steps, and the PR was for the wrong component.",Prevent UI flickering in TradingView by optimizing hooks and loading state management.,"Devin attempted TradingView flickering fix but closed PR realizing the issue was in token asset details, not TradingView; no human review.",other,other
